user,movie
3475,543
3475,1619
3475,1041
3475,2686
3475,2278
3475,2409
3475,2273
3475,7
3475,1210
3475,1243
3475,2404
3475,2389
3475,2402
3475,904
3475,1135
3475,1198
3475,2145
3475,597
1306,2202
3475,185
3475,1012
3475,1347
3475,287
3475,605
3475,3072
3475,3638
3475,3398
3475,1966
3475,2805
3475,3704
3475,3461
3475,3160
3475,2747
3475,3703
3475,3267
3475,1544
3475,1244
3475,2247
3475,2212
3475,2081
3475,913
3475,271
3475,3386
3475,2421
3475,2002
3475,2420
3475,2001
3475,1729
3475,2000
3475,364
3475,480
3475,2761
3475,1982
3475,2115
3475,2664
3475,586
3475,3
3475,1291
3475,1666
3475,880
3475,3147
3475,2947
3475,3095
3475,1586
3475,1974
3475,2023
3475,587
3475,457
3475,18
3475,236
3475,3020
3475,3201
3475,3108
3475,2371
3475,2794
3475,2403
3475,2125
3475,2073
3475,786
3475,830
3475,1079
3475,2567
3475,2291
3475,3168
3475,1902
3475,1263
3475,1466
3475,1370
3475,1876
3475,1100
3475,230
3475,231
3475,3783
3475,2804
3475,3016
3475,2407
3475,2470
3475,1589
3475,1252
3475,1276
3475,1206
3475,352
3475,912
3475,1172
3475,223
3475,158
3475,2908
3475,3394
3475,3552
3475,2710
3475,2076
3475,1895
3475,885
3475,1233
3475,1250
3475,3213
3475,3285
3475,1270
3475,2694
3475,2018
3475,1377
3475,2011
3475,994
3475,417
3475,153
3475,592
3475,147
3475,2706
3475,3535
3475,2791
3475,3421
3475,1517
3475,1784
3475,2141
3475,1608
3475,900
3475,150
3475,1203
3475,1225
3475,588
3475,3359
3475,1354
2195,1136
4823,1248
195,2706
1211,1964
1088,765
1088,455
1088,2320
1088,832
1088,1487
1088,524
1088,3255
1088,1050
1211,3862
1088,1354
1088,553
1980,911
1733,1866
1980,2837
2872,1966
1421,2359
1306,3298
5011,3857
5539,232
1733,3733
3982,2763
3982,2686
3982,2013
3982,1959
3982,913
3982,3578
3982,3285
3982,2858
5458,1966
1265,3568
3652,2681
1733,3855
1306,3861
1306,3361
1274,751
1274,3096
1088,1892
1088,3213
1088,3153
1980,2844
1980,1464
1980,1644
1980,581
1980,3593
1980,3913
1980,3752
3652,2723
5539,2324
195,1713
2969,608
1958,2572
150,2313
150,1292
3982,11
4579,1224
1425,2995
1425,2844
2489,3825
2489,3081
2489,3752
2489,3893
1306,3146
1717,2827
1717,3911
1733,3075
1556,367
5492,2504
5492,2572
2594,3476
2594,3386
2594,1221
2594,858
2594,3623
2594,2568
2594,2761
2594,2716
2594,3578
2594,3564
2594,2712
2594,3113
2594,2828
2594,3615
2594,3751
2594,3793
2594,2701
2594,2987
2594,3114
2594,3745
2594,3176
2594,2762
2594,3483
2594,968
2594,2581
1425,3867
2041,468
2041,1902
2041,750
2041,3543
2041,590
2041,1597
2041,1199
2041,1284
2041,2123
2041,1367
1395,1321
1395,2793
1395,3510
1211,2248
3475,595
3475,3253
3475,2353
3475,1022
1579,1172
3475,957
3475,3052
3475,2087
3475,3633
3475,2096
3475,2750
3475,934
3475,1028
3475,2078
3475,594
3475,2080
3475,1125
3475,2899
3475,99
3475,596
3475,2944
3475,920
3475,1266
2018,2247
2018,1285
2018,3072
3475,1413
2018,2973
2018,3430
2018,2527
2018,3198
2018,1955
2018,3682
2018,3200
2018,2819
2018,2932
2018,1292
633,2318
633,373
2018,1244
3475,3913
633,2630
2018,3468
2018,2299
2018,916
2018,1152
2018,1938
2018,3232
2018,3739
1425,1767
1978,593
1425,2389
1425,3835
1425,1798
1425,540
1425,3249
1425,3055
1425,3008
5831,781
3746,2916
3746,1476
3746,3208
3746,3623
3746,480
3746,1580
3746,2420
3746,1136
3746,1408
3746,3
3746,3175
3746,2716
3746,3120
3746,442
3746,3786
3746,1270
3746,1200
3746,3147
3746,3798
3746,3755
3746,3578
3746,3751
3746,3793
3746,1206
3746,2569
3746,2146
3746,3155
3746,3081
3746,587
3746,11
3746,2858
1088,2696
1088,929
1088,803
1088,1674
3746,1339
2832,2706
2832,1484
1306,225
1306,590
1306,3006
3363,3623
4823,908
2376,1204
1425,3952
1425,3950
1425,1612
1425,413
1425,3712
1425,1794
1425,223
1425,1171
1425,3173
5394,3163
4600,2502
2451,2273
2451,2116
3312,3325
3312,3752
3312,3912
3312,3858
3312,3512
3312,3914
4802,2943
2060,1221
3518,2837
3518,3565
624,3795
624,111
1451,2313
195,3886
4823,2139
5458,3504
4823,3510
1551,668
343,2316
343,1064
4384,2699
692,3328
1306,1094
1579,1726
1579,2146
1451,3150
4647,3794
4647,1670
4647,3509
698,3629
698,3022
698,2797
698,1178
698,2542
698,608
698,1089
698,1590
698,2701
698,327
698,2053
698,3864
698,1831
698,3156
698,1917
698,435
698,1591
698,2986
698,3269
698,379
698,3660
698,2094
698,316
698,1676
698,3863
698,24
698,198
698,2232
698,1396
698,3702
698,1376
698,2140
698,671
698,3175
698,589
698,1077
1165,2706
698,471
698,1265
698,1393
698,3108
2023,1393
2023,1095
2023,1617
2023,1199
698,1639
698,914
5329,3071
698,3307
698,2459
1306,1208
1306,2671
698,1924
698,2710
698,2167
698,253
698,1407
698,407
698,2160
698,1387
1306,3830
698,2726
698,3672
698,736
698,674
698,1031
698,1371
698,2628
698,1375
698,1377
698,1552
698,2641
698,2115
698,2528
698,590
698,2005
698,2470
698,2617
698,10
698,112
698,1275
698,2193
698,1967
698,3000
698,474
698,3418
698,2000
698,1923
698,16
698,2728
698,1954
698,2321
698,2700
698,1210
698,354
698,493
698,2174
698,1036
698,3189
698,1729
698,3858
698,3098
698,594
698,3328
698,3379
698,1246
698,1258
698,2502
698,1610
5329,1339
5329,507
5329,1482
698,1270
5329,352
698,3556
698,293
698,1517
698,337
698,32
698,861
698,599
698,2739
698,3421
698,3060
698,2065
698,1949
698,1732
698,2391
698,1266
698,3668
698,1282
698,1704
698,1673
698,1285
698,3310
698,1947
698,3147
698,1
698,3306
698,3361
698,3271
698,3742
698,3949
698,1449
698,663
698,1213
698,25
698,2300
698,529
698,1197
698,2762
698,3539
698,3115
698,2010
698,1916
698,1235
698,2966
698,1201
698,1207
698,954
698,1952
698,1136
698,111
698,162
698,720
698,1193
698,3182
698,2810
698,3145
5470,1172
5470,1206
5470,924
5470,920
5470,1225
5470,1178
5470,919
5470,1617
5470,1084
5470,3201
5470,3871
5470,2801
1969,3113
1969,3165
2172,2767
2172,2616
2172,2436
2172,1372
2172,104
2172,2193
2172,2541
2172,3107
2172,996
2172,2048
2172,1377
2172,1093
2172,785
2172,1114
2172,231
2172,2133
2172,1405
2172,2846
2172,1701
2172,1457
2172,70
2172,2282
2172,553
2172,2124
2172,2718
2172,835
2172,2496
2172,3809
2172,1513
2172,2195
2172,616
2172,852
2172,269
2172,1042
2172,1799
2172,372
2172,2115
2172,3860
2172,2003
2172,2770
2172,1923
2172,783
2172,590
2172,2470
2172,346
2172,175
2172,3274
2172,2141
2172,2706
2172,2596
2172,2302
2172,2000
2172,333
2172,3247
2172,3254
2172,2081
2172,1302
2172,364
2172,3701
2172,1012
2172,3270
2172,766
2172,2114
2172,309
2172,1961
2172,1073
2172,1282
2172,1747
2172,1022
2172,2915
2172,3526
2172,2337
2172,953
2172,1099
2172,1785
795,2579
1141,2088
4277,93
4277,420
4277,2876
4277,2418
2111,154
2111,1292
2111,1251
2111,1964
2111,1265
2111,3897
2111,2762
2111,3359
2111,968
2111,920
2111,1670
442,2005
1306,1292
1306,2861
1306,3510
1306,3535
2060,858
2246,3897
2246,953
2246,1949
2246,150
2246,2248
2246,1097
2246,1293
2246,417
2246,296
2246,2918
2246,1704
2246,3811
2246,3135
2246,293
2246,1797
2246,1176
1451,2021
1451,1391
1451,3459
1451,2076
319,2054
319,175
1164,1234
1164,2766
1164,2577
1164,3874
1164,1249
1164,1079
1164,3247
1164,3809
1164,2474
1164,388
1164,2424
1164,3102
1164,1059
1164,2579
3080,1282
3080,818
3080,2405
3080,1457
3080,435
3080,305
3080,2796
3080,3235
3080,1855
3080,2014
3080,3388
3080,157
3080,1816
3080,2262
3080,3693
3080,2387
3080,166
3080,2054
3080,2416
3080,2469
3080,3070
3080,2369
3080,1503
3080,2424
3080,2245
3080,367
3080,1378
3080,3524
3080,2134
3080,2145
3080,3614
3080,2073
3080,2133
3080,1857
3080,550
3080,2247
3080,3264
3080,3087
3080,231
3080,2759
3080,3617
3080,2423
3080,3422
3080,144
3080,1380
3080,2001
3080,708
3080,345
3080,3040
3080,356
3080,440
3080,1968
3080,2155
3080,2502
3080,3104
3080,3072
1088,3371
1088,2341
1088,2506
3080,1958
1088,962
3080,3083
3080,3823
3080,3903
3080,1163
1211,1292
4126,3101
4126,2020
4126,2458
1912,2165
1912,1147
1912,1682
1912,1722
1912,968
1912,10
1912,2648
1912,2861
1912,235
1912,2644
195,3114
195,2724
195,2974
195,3354
5458,678
5458,3178
5458,2321
5458,661
5458,780
5458,1687
5458,3948
5458,1246
5458,161
5458,2145
5458,2126
5458,1920
5458,2446
5458,2406
5458,2370
5458,953
5458,3249
5458,1715
5458,1883
5458,465
195,1999
5458,3257
195,3150
195,1891
195,2579
195,1586
195,1827
195,2890
442,3285
442,1300
442,2128
442,750
442,1233
442,3007
442,2884
442,497
442,1272
442,1228
442,1250
1265,778
239,337
239,3897
2041,2011
2041,3686
2041,2059
2041,2116
2041,3081
2041,45
2041,1366
2041,3552
2041,1767
2041,43
2041,3125
2041,1732
2041,728
2041,1517
2041,3386
2041,1923
2041,2208
2041,2692
2041,2300
2041,1213
4126,2162
4126,2804
4126,45
1733,3892
528,3146
528,420
4802,2218
1851,2706
1851,447
1851,420
1851,275
1851,553
1851,2240
1851,7
2359,2701
2359,3081
2359,2395
2359,3753
4579,1246
4579,1968
4579,924
4328,3249
4328,2346
4328,1645
4328,1625
4328,1343
4328,589
4328,1200
4328,1089
4328,293
4328,586
4328,3868
4328,3948
4328,3448
4328,597
4328,3450
4328,2302
4328,2124
4328,3263
4328,11
4328,3535
4328,3506
4328,348
4328,2750
4328,3451
4328,2918
4328,52
4328,2407
4328,3108
4328,2321
4328,1125
4328,3685
4328,1747
4328,3099
4328,1958
4328,3421
4328,1079
4328,3507
4328,1136
4328,141
4328,2669
4328,913
4328,2719
4328,2333
4328,2688
4328,2881
4328,2908
4328,2355
4328,3298
4328,1267
4328,541
4328,2471
4328,969
4328,707
4328,2420
4328,1674
4328,3244
4328,780
4328,1097
4328,2997
4328,3635
4328,2059
4328,1233
4328,2021
4328,1008
4328,455
4328,150
4579,73
4579,922
4579,1797
1422,3654
1422,3806
1422,553
1451,3496
1451,2240
3054,1903
3054,647
5054,3735
1019,1875
1019,3712
2451,3011
4258,785
749,2185
749,914
749,25
749,3897
749,1189
749,3733
749,3198
749,970
749,3760
195,780
195,519
195,2514
710,3328
5458,2421
5458,2407
5458,2081
5458,2420
5458,2394
5458,3528
5458,316
5458,1088
5458,2021
5458,3868
5458,1186
5458,1912
5458,3093
5458,1653
5458,3783
5458,3148
5458,3911
1969,3896
2969,196
2969,1214
2969,1200
2969,1320
4169,618
4169,1551
4169,2826
4169,3117
4169,1909
4169,2273
4169,3520
4169,3337
4169,820
4169,3756
271,1953
271,47
271,293
271,1274
271,1036
271,111
271,3793
271,3911
271,2116
271,2133
5948,2396
5948,2599
5948,994
2859,25
3726,3254
3726,2687
4934,2247
4934,947
1551,3831
5948,3299
5948,254
5636,2952
4823,2764
5636,1687
5636,3802
5636,2264
5458,2133
5458,2539
4126,2423
4126,2083
5458,1273
1202,3150
1202,1303
5636,3556
5458,247
5458,3556
237,357
624,1859
937,2826
1551,2067
1352,1860
1352,1354
1352,2360
1352,2905
1352,111
1352,1148
1352,666
1421,2539
4842,1207
4842,3435
4842,858
4842,919
4842,2971
195,3000
195,2692
4647,534
4680,2797
4680,596
4680,3897
343,253
795,2712
3312,1294
3312,2976
3312,2560
3312,1645
3312,3798
3312,3510
3312,3563
3312,3535
3312,3273
3312,3864
3312,3879
3312,3827
3312,3755
1982,1393
1982,1748
1982,1625
2168,1199
2168,1225
2168,1274
2168,953
2168,1247
2168,2005
2168,2764
2168,538
2168,2583
2168,164
2168,3952
2168,2085
2168,145
1306,1784
1306,3565
2168,3947
1306,879
1306,2717
1306,1885
2168,1078
2168,63
2168,2686
2168,3447
2168,3072
2168,2231
2168,3668
2168,2797
2168,2947
2168,32
2168,1302
5956,1635
2168,1961
2168,1196
2168,260
2168,1207
2168,1193
2168,750
3017,562
6002,101
6002,1927
6002,1387
6002,2520
6002,2013
4305,2875
4305,2844
6002,3506
6002,3445
6002,2932
6002,1362
6002,3099
6002,2239
6002,3729
4305,3484
4305,3316
6002,3167
4305,3553
4305,3755
6002,3733
6002,1419
6002,3551
6002,3037
6002,1913
6002,1955
6002,1997
6002,2866
6002,2871
6002,2819
6002,3093
6002,3498
6002,1161
6002,3359
6002,3198
6002,1303
6002,3144
6002,2098
6002,2285
6002,909
6002,2946
6002,2764
6002,902
6002,2993
6002,3668
6002,2922
6002,2550
6002,3011
6002,3546
6002,2949
6002,3873
6002,3168
6002,2948
6002,3654
6002,3451
6002,2947
6002,1949
6002,3634
6002,1344
6002,2160
6002,3469
6002,3789
6002,1084
6002,1952
6002,1219
6002,1950
6002,1247
6002,1201
1958,3827
3519,1732
2106,778
2106,3549
2106,353
2627,2087
2627,2240
2168,3108
2168,1235
2390,3916
2063,3032
839,2287
839,1097
839,741
1352,3148
1352,760
1352,522
1352,1362
839,3744
1352,2542
1352,2324
839,3827
1352,3683
1352,718
1352,2544
1352,3317
1352,2775
1352,3503
1352,1360
1352,3910
1352,3862
2188,564
2188,2500
2188,2953
2188,3258
2188,830
2188,1091
2188,520
2188,2335
2188,719
2188,277
2188,1717
2188,2413
2188,1088
2188,2767
2188,2134
2188,1458
2188,5
2188,2314
2188,1031
2188,1485
2188,104
2271,2769
2188,1614
2188,2150
2188,2144
2188,1114
2188,339
2188,2167
2188,1035
2188,2115
2188,2137
2188,250
2188,2987
2188,2302
2188,440
2188,595
2188,223
2188,1923
2188,3060
2188,2918
2188,32
2188,1246
2188,2398
2188,541
2188,928
2188,1136
2188,953
343,1235
5413,1589
349,2993
1088,1068
1125,1475
1164,371
1164,2441
1164,50
1164,2384
1164,47
4829,1779
4829,2532
4829,737
4829,880
1912,3317
1551,922
4829,748
1912,2288
1912,1958
1912,1232
1912,1035
1912,574
1912,1357
1912,2395
1912,2409
4829,2197
1912,1228
1912,296
1912,3528
4842,2706
1912,1272
1912,942
1912,1408
1912,3386
1912,253
1912,1879
1912,1937
1912,948
1912,2605
1912,1036
1912,1748
1912,1094
1912,1928
1912,1900
1912,1926
1912,541
1912,3107
1912,900
3620,2706
1369,3310
1369,2158
1369,1285
1369,585
1369,14
1369,150
1369,1972
1369,1969
1369,2134
1369,2649
1369,2450
1369,508
1369,1225
1369,3733
1369,2706
1369,353
1369,2735
1369,1190
1369,1985
1369,802
1369,3108
1369,3049
1369,3064
1369,1518
1369,3690
1369,2262
1369,1835
1369,164
1369,2155
5333,2248
1369,2553
1369,2066
5636,247
403,3081
2172,555
2172,588
2172,3255
2172,2144
2172,1246
2172,1120
2172,14
2172,223
2172,1517
2172,2420
2172,2644
2172,117
2172,592
2172,2089
2172,3556
2172,1994
2172,3261
2172,1291
2172,441
2172,1682
2172,3098
2172,1500
2172,147
2172,2077
2172,3253
2172,1633
2172,1298
2172,1032
2172,2918
2172,2759
2172,2580
2172,3552
2172,2700
2172,3408
2172,1968
2172,3157
2172,3052
2172,2109
2172,3386
2172,1704
2172,542
2172,2096
2172,1484
2172,2085
2172,3868
2172,1594
2172,562
2172,2348
2172,2137
2172,1035
195,3258
2172,3246
2172,3598
2172,3421
2172,101
2172,2321
2172,3235
2172,1259
2172,235
2172,1199
2172,1948
2172,1885
2172,2285
2172,3210
2172,2329
2172,1209
2172,2150
2172,2863
2172,1673
2172,2324
2172,3481
2172,596
2172,3671
2172,1641
2172,1028
2172,3060
2172,3067
2172,2366
2172,1266
2172,39
2172,2729
2172,595
2172,594
2172,308
2172,1256
2172,2599
2172,3910
2172,3418
2172,318
2172,1136
2172,1348
2172,3095
2172,919
2172,923
2172,858
2172,3213
2188,3521
2188,2060
2172,2060
2172,29
2172,2692
2172,3949
2172,1296
2172,3168
3963,3585
3963,1206
3963,924
3963,3789
3963,3363
3963,1939
3963,3359
3963,3736
3963,1948
3963,1958
3963,2000
3963,3398
3963,2795
3963,2144
3963,3255
3963,3448
3963,3253
3963,2918
3963,1965
3963,3507
3963,2770
3963,3210
3963,3039
3963,3200
3963,539
3963,3566
3963,915
3963,1270
3963,1226
3963,1259
3963,2622
3963,3479
3963,2161
3963,2174
3963,317
3963,367
3963,1073
3963,3466
3963,2087
3963,2243
3963,930
3963,3396
3963,3911
3963,356
3963,562
3963,1968
3963,2352
3963,3104
3963,1292
3963,3671
3963,946
3963,1162
3963,1077
3963,921
3963,3037
3963,945
3963,3096
3963,3548
3963,2289
2847,3100
2847,3147
2847,1230
2847,1645
2847,1088
2847,1036
2847,165
2847,1552
2847,434
2847,1339
2847,3213
2847,595
2847,592
2847,2706
2847,1917
2847,700
2847,1021
2847,1690
2847,1509
2847,2791
2847,2572
2847,2188
2847,2085
2847,344
2847,19
1413,275
1413,1292
1165,3176
1165,2692
1165,1527
1165,2294
1165,2116
678,3893
4520,2122
4520,2456
4520,1995
4520,1973
4520,1974
4520,2279
4520,188
4520,2517
4520,2004
4520,724
4520,3838
4520,3660
4520,1334
4520,2003
4520,1321
4520,1350
4520,2366
1265,262
1265,2394
1265,353
752,2087
752,2271
3057,1593
3057,144
3057,230
1597,1653
1597,2762
4763,441
1733,2351
1395,3861
1395,3893
1395,3948
1395,3889
1395,3717
1395,3578
4823,3536
1912,2010
881,2797
881,1919
881,2243
881,2791
881,1288
881,3911
881,2300
881,1259
881,2918
881,3363
881,1079
881,1968
881,1269
881,1294
881,1197
881,513
881,3897
881,1276
881,1244
881,1256
881,1235
881,910
881,909
881,1307
881,1394
881,3504
881,3088
881,1234
881,1230
881,1136
881,3114
881,1205
881,3864
881,3024
881,2054
881,3070
881,2091
881,3937
881,3326
881,2311
881,1924
881,2021
881,788
881,1375
881,2105
881,3638
881,2364
881,3033
881,3701
881,1019
881,2528
881,3698
881,2657
881,1129
881,2641
881,2365
881,2287
881,3770
881,3927
881,3699
881,3827
881,1376
881,2009
881,3704
881,2553
881,1965
881,3527
881,1301
881,3032
881,2117
881,2455
881,2140
881,1374
881,3793
881,2640
881,1199
881,2116
881,2662
881,3703
881,2594
881,1253
881,2664
881,924
881,1240
881,1097
881,1214
881,1206
881,750
881,1274
881,1270
881,541
881,1200
881,1196
881,260
881,487
881,2016
881,1007
881,416
881,3368
881,2527
881,1378
881,2478
881,3873
881,3682
881,2922
881,3494
881,3074
881,599
881,714
881,2921
881,3508
881,3871
881,3365
881,3671
881,3037
881,3030
881,1283
881,3467
881,1266
881,1304
881,3681
881,1201
881,3157
881,3745
881,2841
881,2961
881,2762
881,2395
881,3483
881,3617
881,2686
881,2394
881,3300
881,2669
881,2901
881,2013
881,3753
881,968
881,3219
881,1959
881,2502
881,2568
881,2709
881,2734
881,3354
881,2526
881,2900
881,3752
881,2882
881,407
881,2713
881,2761
881,2720
881,2719
881,3826
881,3510
881,2716
881,3578
881,3717
881,2580
881,3409
881,2861
881,3408
881,2605
881,2772
881,2369
881,1911
881,2041
881,223
881,3016
881,3863
881,3298
881,2771
881,2710
881,3857
881,3593
881,3285
881,2707
881,2827
881,1127
1451,3720
2489,1518
1865,3540
1865,3719
1865,3579
1865,3299
1865,3239
1865,3453
1865,3743
1865,3457
1865,3895
1865,3909
1865,3858
1865,3565
1865,3824
1865,3285
1865,3553
1865,3784
1865,3901
1865,3912
1865,3879
1865,3301
1865,3535
1865,3827
1865,3534
1865,3756
1865,3794
1865,3747
1865,3906
1865,3571
1865,3943
343,3826
2210,3793
2210,3948
2210,3536
2210,3952
2210,3408
2210,3556
2210,3456
2210,3911
2210,3910
2210,3751
1943,2455
2210,3783
2210,3897
5458,2436
5458,718
5458,597
5458,2236
5458,1517
5458,319
5458,372
5458,1784
5458,3426
5458,2590
5458,2150
5458,1275
1142,1207
1142,2907
3471,2912
5948,3911
1897,2746
1897,2736
1897,1374
1897,2470
1897,2247
1897,1959
1897,2745
1897,3101
1897,3479
1897,2081
1897,2069
1897,2757
1897,2022
1897,2934
1897,2245
1897,2929
1897,2926
1897,1395
1897,2988
1897,2240
1897,2407
1897,1081
1897,3448
1897,3699
1897,3102
1897,1291
1897,3731
1897,3221
1897,1246
1897,2918
1897,2518
1897,2348
1897,2065
1897,2064
1897,3071
1897,3211
1897,2312
1897,2150
1897,2716
1897,3684
1897,1958
1897,1186
1897,1211
1897,1968
1897,1210
1897,2000
1897,2750
1897,3526
1897,3098
1897,3039
1897,1295
1897,3308
1897,3112
1897,2068
1897,1079
1897,2349
1897,1960
1897,1124
1897,2739
1897,2915
1897,1202
1897,2919
1897,1296
1897,3547
1897,3067
1897,3068
1897,3094
1897,1224
1897,2352
1897,1196
1897,3588
1897,3506
1897,2779
1897,3244
1897,2239
1897,2640
1897,3198
1897,3635
1897,3074
1897,1419
1897,2730
1897,3099
1897,1082
1897,2971
1897,3724
1897,1954
1897,2511
1897,2178
1897,3200
1897,1080
1897,1303
1897,2866
1897,2932
1897,3167
1897,3069
1897,1362
1897,3093
1897,2819
1897,2871
1897,1162
1897,3733
1897,1278
1897,3284
1897,1208
1897,1387
1897,3471
1897,3363
1897,3152
1897,1235
1897,2303
1897,1292
1897,1244
1897,3359
1897,111
1897,3545
1897,1193
1897,3741
1897,1294
1897,2925
1897,1234
1897,3362
1897,1230
1897,1221
1748,3685
1088,1928
624,1249
1748,882
1748,17
1748,963
1748,2745
1748,3814
1748,2371
1748,2372
1748,36
1748,1008
1748,1942
1748,1077
1748,194
1748,3098
1748,3090
1748,2682
5636,2641
5636,1918
5636,503
5636,3098
5636,2122
5636,940
5636,1429
5636,3634
3695,1393
3695,3158
3695,2136
3695,3252
3695,908
3695,1173
1579,1100
1579,4
1579,2012
1579,804
1579,3005
1579,424
1579,3268
195,2717
1593,2901
1593,253
1593,3081
1593,2644
1593,799
1593,610
1593,3932
1593,2716
1593,2366
1593,1348
1593,3016
1593,2710
1593,2976
1593,2357
1593,388
1593,1321
3695,2302
3695,3255
624,2858
3695,2602
3695,3037
1125,1821
3695,2463
3695,1095
3695,2111
3695,3714
3695,2264
3695,15
624,715
3695,1777
3695,3623
3695,3007
3695,410
3695,2124
3695,850
3695,180
3695,590
3695,2300
3695,3105
3695,1120
3695,3686
3695,339
3695,3702
3695,2468
3695,2472
3695,481
3695,2048
3695,253
3695,2133
3695,3000
2225,3306
2225,3133
5948,2692
1897,912
3219,1257
3219,1028
3219,886
3219,765
3219,3081
2395,866
195,3902
2376,3104
1015,447
1015,7
1015,2418
1015,2240
1912,1217
4600,1290
1733,1914
1733,1230
1733,3083
5333,3790
131,668
4543,2844
4543,2009
4042,3190
2878,2496
5333,3854
302,2155
302,3852
302,2770
302,367
302,3317
302,3397
302,1516
302,2300
302,1968
302,2000
302,1297
302,3072
302,2599
302,3911
302,1077
302,3275
302,2248
302,1307
302,3424
302,1148
302,1405
302,2138
302,2987
302,745
302,2450
302,3190
302,1373
302,435
302,338
302,327
302,2034
302,1603
302,3698
302,1371
302,3704
302,2722
302,3770
302,2012
302,2532
302,1375
302,1205
302,2011
302,2311
302,2105
302,1129
302,2641
302,3745
302,2985
302,3699
302,3827
302,2529
302,1909
302,3527
302,1376
302,3070
302,2140
302,3702
302,1200
302,3471
302,3703
302,1097
302,750
302,1240
302,541
302,1374
302,2119
302,1985
302,2122
302,1987
302,2902
302,2719
302,2513
302,3826
302,2026
302,2428
302,1320
302,2976
302,1974
302,2459
302,1994
302,2366
302,1387
302,1258
302,1214
349,1610
2478,911
1395,11
1088,2889
1088,2883
1203,2105
1203,1964
5100,553
5100,3911
4823,319
1551,2791
4126,295
4126,1475
4126,1010
4126,1173
1306,3722
5333,35
1317,3146
1317,92
1317,158
1317,2590
1317,455
1317,1043
1317,1801
1317,370
1317,2431
1317,586
1317,1438
1317,2316
1317,231
1317,2429
1317,1713
1317,3252
1317,349
1317,3809
1317,500
1317,2059
1317,230
1317,524
1317,1810
1317,539
1317,3249
1317,1401
1317,14
1317,10
1317,3178
1317,1120
1317,1649
1317,477
1317,261
1317,661
1317,3148
1317,1393
1317,440
1317,1050
1317,3100
1317,62
1317,2125
1317,2890
1317,3499
1317,1635
1317,1016
1317,2096
1317,1946
1447,2995
1317,1009
1317,1327
1317,2409
1317,1007
1317,2524
1317,3638
1317,2901
1317,3508
1317,2991
1317,3194
1317,2138
1317,2137
1317,1234
1317,3504
1317,2098
1447,2826
1317,1013
1317,1014
1317,1010
1317,1025
1317,2085
1317,3168
1317,3507
1447,2781
1317,2160
1317,3296
1317,1219
1317,1276
1317,1262
1447,1334
1317,923
1447,1347
1317,3682
1733,2137
1317,2240
1317,553
1317,337
1447,2455
1733,1981
1733,3692
1733,1992
1447,2159
1733,546
1733,1882
1733,160
1733,849
1733,1590
1733,880
1733,1779
1733,442
1733,1603
1733,1391
1733,788
1733,780
1733,2011
1733,2012
1447,1278
1733,784
1447,1344
343,3421
343,3614
343,938
1733,253
1560,2701
1560,2600
1560,2702
1560,2806
1560,2395
1560,2394
1560,2093
1560,3219
1560,2805
1560,2720
1560,2713
1560,785
1560,3564
1560,2828
1560,3408
1560,2041
1560,3863
1560,3004
1560,3593
1560,2555
1560,3824
1560,3155
1560,2827
1560,3179
1560,2707
1560,2706
1560,3754
1560,2572
1560,3911
1421,2731
1579,3893
349,590
4823,3081
624,1732
1395,3910
1395,1466
1395,3952
1395,3593
1395,3534
1395,588
1010,904
911,2993
911,1372
5333,3409
2903,1042
3014,508
3014,2431
3014,2502
3014,551
3014,282
3014,2324
3014,500
3014,3499
3014,2616
3014,1088
3014,3263
3014,1633
3014,1
3014,3114
3014,1060
3014,2966
3014,300
3014,186
3014,1079
3014,3108
3014,1271
3014,1266
3014,1747
3014,1923
3014,3386
3014,1124
3014,832
3014,2762
349,1090
5636,3105
5636,1694
5636,953
5636,1949
5636,448
5636,1952
5636,3811
5636,3504
5636,3037
5636,2987
5636,1218
5458,32
5458,2594
5458,1206
5636,3787
5636,123
3411,3175
3411,1584
3411,346
3411,1208
3411,904
3411,2594
349,2948
349,912
4829,1206
2944,2558
2944,480
3285,3177
3285,230
3285,1845
3285,175
4829,1240
4829,3671
1733,2770
1912,1511
3017,3186
3017,2884
937,420
937,1265
937,2966
4305,293
4305,866
4305,1945
1265,691
1265,378
1265,2087
5689,2572
349,1834
1088,2059
1088,367
1088,1515
1088,778
1088,715
1010,2396
1010,2906
1010,2723
1010,3752
1010,3717
1010,3175
1010,2688
1010,2580
1010,3510
1010,2392
1010,2888
1010,2861
1010,2718
1010,3408
1010,2959
1010,3786
1010,2147
1010,3298
1010,2770
1010,2997
1010,3534
1010,2572
1010,3593
1010,2827
1010,3285
1010,903
4829,2442
4829,1590
2395,1753
4829,2722
1551,1304
1551,1942
5948,2966
1306,520
1306,3260
1306,410
1306,1777
1306,3879
1306,1057
1306,3525
1306,2064
1306,1054
1306,300
1306,3448
1306,288
1306,3794
1306,1513
2210,1472
2210,1270
2210,2059
2210,342
2210,3391
2210,527
2210,246
2210,921
3038,3146
3038,1517
3038,2683
3038,3688
3038,3690
3038,3689
3038,1183
3038,1299
3038,920
3038,1035
3038,2863
3038,1288
3038,2087
3038,594
3038,900
3038,1282
3038,914
3038,1947
3038,1028
3038,919
3038,899
3038,2857
3038,3671
3038,1220
3038,240
3038,288
3038,1247
3038,969
3038,912
3038,1909
3038,2407
3038,480
3038,32
3038,1019
3038,2662
3038,2640
3038,3793
3038,1584
3038,1580
3038,3175
3038,1965
